start...
Epoch: 1 / 3000, Score: -1300,  block: 19,  Reward: -7.7 Cleared lines: 0
Epoch: 63 / 3000, Score: -1300,  block: 22,  Reward: -11.2 Cleared lines: 0
Epoch: 64 / 3000, Score: -1300,  block: 18,  Reward: -7.4 Cleared lines: 0
Epoch: 65 / 3000, Score: -1300,  block: 25,  Reward: -9.2 Cleared lines: 0
Epoch: 66 / 3000, Score: -1300,  block: 20,  Reward: -7.4 Cleared lines: 0
Epoch: 67 / 3000, Score: -1300,  block: 23,  Reward: -12.2 Cleared lines: 0
Epoch: 68 / 3000, Score: -1300,  block: 18,  Reward: -6.4 Cleared lines: 0
Epoch: 69 / 3000, Score: -1300,  block: 14,  Reward: -5.0 Cleared lines: 0
Epoch: 70 / 3000, Score: -1300,  block: 28,  Reward: -13.5 Cleared lines: 0
Epoch: 71 / 3000, Score: -1300,  block: 21,  Reward: -7.7 Cleared lines: 0
Epoch: 72 / 3000, Score: -1300,  block: 19,  Reward: -10.1 Cleared lines: 0
Epoch: 73 / 3000, Score: -1300,  block: 20,  Reward: -7.6 Cleared lines: 0
Epoch: 74 / 3000, Score: -1300,  block: 20,  Reward: -9.2 Cleared lines: 0
Epoch: 75 / 3000, Score: -1300,  block: 17,  Reward: -5.8 Cleared lines: 0
Epoch: 76 / 3000, Score: -1300,  block: 25,  Reward: -11.8 Cleared lines: 0
Epoch: 77 / 3000, Score: -1300,  block: 15,  Reward: -5.9 Cleared lines: 0
Epoch: 78 / 3000, Score: -1300,  block: 23,  Reward: -12.2 Cleared lines: 0
Epoch: 79 / 3000, Score: -1300,  block: 16,  Reward: -7.0 Cleared lines: 0
Epoch: 80 / 3000, Score: -1300,  block: 24,  Reward: -13.5 Cleared lines: 0
Epoch: 81 / 3000, Score: -1300,  block: 23,  Reward: -12.0 Cleared lines: 0
Epoch: 82 / 3000, Score: -1300,  block: 26,  Reward: -10.7 Cleared lines: 0
Epoch: 83 / 3000, Score: -1300,  block: 24,  Reward: -10.2 Cleared lines: 0
Epoch: 84 / 3000, Score: -1300,  block: 24,  Reward: -11.1 Cleared lines: 0
Epoch: 85 / 3000, Score: -1300,  block: 24,  Reward: -11.6 Cleared lines: 0
Epoch: 86 / 3000, Score: -1300,  block: 26,  Reward: -11.6 Cleared lines: 0
Epoch: 87 / 3000, Score: -1300,  block: 17,  Reward: -7.7 Cleared lines: 0
Epoch: 88 / 3000, Score: -1300,  block: 26,  Reward: -12.6 Cleared lines: 0
Epoch: 89 / 3000, Score: -1300,  block: 21,  Reward: -8.4 Cleared lines: 0
Epoch: 90 / 3000, Score: -1300,  block: 21,  Reward: -11.3 Cleared lines: 0
Epoch: 91 / 3000, Score: -1300,  block: 23,  Reward: -10.5 Cleared lines: 0
Epoch: 92 / 3000, Score: -1300,  block: 19,  Reward: -10.1 Cleared lines: 0
Epoch: 93 / 3000, Score: -1300,  block: 24,  Reward: -9.2 Cleared lines: 0
Epoch: 94 / 3000, Score: -1300,  block: 24,  Reward: -11.8 Cleared lines: 0
Epoch: 95 / 3000, Score: -1300,  block: 22,  Reward: -11.4 Cleared lines: 0
Epoch: 96 / 3000, Score: -1300,  block: 27,  Reward: -12.6 Cleared lines: 0
Epoch: 97 / 3000, Score: -1300,  block: 21,  Reward: -10.4 Cleared lines: 0
Epoch: 98 / 3000, Score: -1300,  block: 24,  Reward: -11.0 Cleared lines: 0
Epoch: 99 / 3000, Score: -1300,  block: 23,  Reward: -6.4 Cleared lines: 0
Epoch: 100 / 3000, Score: -1300,  block: 20,  Reward: -6.8 Cleared lines: 0
Epoch: 101 / 3000, Score: -1300,  block: 27,  Reward: -10.9 Cleared lines: 0
Epoch: 102 / 3000, Score: -1300,  block: 26,  Reward: -13.2 Cleared lines: 0
Epoch: 103 / 3000, Score: -1200,  block: 24,  Reward: -7.4 Cleared lines: 1
Epoch: 104 / 3000, Score: -1300,  block: 25,  Reward: -10.6 Cleared lines: 0
Epoch: 105 / 3000, Score: -1300,  block: 22,  Reward: -9.4 Cleared lines: 0
Epoch: 106 / 3000, Score: -1300,  block: 19,  Reward: -7.3 Cleared lines: 0
Epoch: 107 / 3000, Score: -1300,  block: 24,  Reward: -10.2 Cleared lines: 0
Epoch: 108 / 3000, Score: -1300,  block: 20,  Reward: -7.6 Cleared lines: 0
Epoch: 109 / 3000, Score: -1300,  block: 29,  Reward: -15.4 Cleared lines: 0
Epoch: 110 / 3000, Score: -1300,  block: 23,  Reward: -9.8 Cleared lines: 0
Epoch: 111 / 3000, Score: -1300,  block: 21,  Reward: -13.8 Cleared lines: 0
Epoch: 112 / 3000, Score: -1300,  block: 19,  Reward: -9.8 Cleared lines: 0
Epoch: 113 / 3000, Score: -1300,  block: 22,  Reward: -8.5 Cleared lines: 0
Epoch: 114 / 3000, Score: -1300,  block: 26,  Reward: -14.7 Cleared lines: 0
Epoch: 115 / 3000, Score: -1300,  block: 27,  Reward: -14.2 Cleared lines: 0
Epoch: 116 / 3000, Score: -1300,  block: 23,  Reward: -13.6 Cleared lines: 0
Epoch: 117 / 3000, Score: -1300,  block: 25,  Reward: -10.6 Cleared lines: 0
Epoch: 118 / 3000, Score: -1300,  block: 31,  Reward: -14.0 Cleared lines: 0
Epoch: 119 / 3000, Score: -1300,  block: 19,  Reward: -7.3 Cleared lines: 0
Epoch: 120 / 3000, Score: -1300,  block: 21,  Reward: -10.0 Cleared lines: 0
Epoch: 121 / 3000, Score: -1300,  block: 20,  Reward: -7.6 Cleared lines: 0
Epoch: 122 / 3000, Score: -1300,  block: 24,  Reward: -10.3 Cleared lines: 0
Epoch: 123 / 3000, Score: -1200,  block: 22,  Reward: -8.7 Cleared lines: 1
Epoch: 124 / 3000, Score: -1300,  block: 26,  Reward: -11.4 Cleared lines: 0
Epoch: 125 / 3000, Score: -1300,  block: 27,  Reward: -11.3 Cleared lines: 0
Epoch: 126 / 3000, Score: -1300,  block: 31,  Reward: -13.7 Cleared lines: 0
Epoch: 127 / 3000, Score: -1300,  block: 26,  Reward: -13.0 Cleared lines: 0
Epoch: 128 / 3000, Score: -1300,  block: 22,  Reward: -11.3 Cleared lines: 0
Epoch: 129 / 3000, Score: -1300,  block: 16,  Reward: -6.5 Cleared lines: 0
Epoch: 130 / 3000, Score: -1300,  block: 18,  Reward: -9.1 Cleared lines: 0
Epoch: 131 / 3000, Score: -1300,  block: 23,  Reward: -10.1 Cleared lines: 0
Epoch: 132 / 3000, Score: -1300,  block: 23,  Reward: -11.1 Cleared lines: 0
Epoch: 133 / 3000, Score: -1300,  block: 19,  Reward: -9.5 Cleared lines: 0
Epoch: 134 / 3000, Score: -1300,  block: 28,  Reward: -13.9 Cleared lines: 0
Epoch: 135 / 3000, Score: -1300,  block: 21,  Reward: -9.8 Cleared lines: 0
Epoch: 136 / 3000, Score: -1300,  block: 29,  Reward: -10.7 Cleared lines: 0
Epoch: 137 / 3000, Score: -1300,  block: 21,  Reward: -10.3 Cleared lines: 0
Epoch: 138 / 3000, Score: -1300,  block: 19,  Reward: -9.0 Cleared lines: 0
Epoch: 139 / 3000, Score: -1300,  block: 20,  Reward: -6.4 Cleared lines: 0
Epoch: 140 / 3000, Score: -1300,  block: 21,  Reward: -11.6 Cleared lines: 0
Epoch: 141 / 3000, Score: -1300,  block: 26,  Reward: -10.5 Cleared lines: 0
Epoch: 142 / 3000, Score: -1300,  block: 27,  Reward: -11.9 Cleared lines: 0
Epoch: 143 / 3000, Score: -1300,  block: 29,  Reward: -11.2 Cleared lines: 0
Epoch: 144 / 3000, Score: -1300,  block: 30,  Reward: -13.9 Cleared lines: 0
Epoch: 145 / 3000, Score: -1300,  block: 23,  Reward: -8.2 Cleared lines: 0
Epoch: 146 / 3000, Score: -1300,  block: 29,  Reward: -13.7 Cleared lines: 0
Epoch: 147 / 3000, Score: -1300,  block: 14,  Reward: -6.5 Cleared lines: 0
Epoch: 148 / 3000, Score: -1300,  block: 21,  Reward: -12.8 Cleared lines: 0
Epoch: 149 / 3000, Score: -1300,  block: 23,  Reward: -9.2 Cleared lines: 0
Epoch: 150 / 3000, Score: -1300,  block: 19,  Reward: -8.5 Cleared lines: 0
Epoch: 151 / 3000, Score: -1300,  block: 20,  Reward: -7.5 Cleared lines: 0
Epoch: 152 / 3000, Score: -1300,  block: 21,  Reward: -10.4 Cleared lines: 0
Epoch: 153 / 3000, Score: -1300,  block: 31,  Reward: -14.7 Cleared lines: 0
Epoch: 154 / 3000, Score: -1300,  block: 30,  Reward: -14.9 Cleared lines: 0
Epoch: 155 / 3000, Score: -1300,  block: 19,  Reward: -8.0 Cleared lines: 0
Epoch: 156 / 3000, Score: -1300,  block: 25,  Reward: -8.1 Cleared lines: 0
Epoch: 157 / 3000, Score: -1300,  block: 25,  Reward: -9.1 Cleared lines: 0
Epoch: 158 / 3000, Score: -1300,  block: 32,  Reward: -15.1 Cleared lines: 0
Epoch: 159 / 3000, Score: -1300,  block: 24,  Reward: -10.5 Cleared lines: 0
Epoch: 160 / 3000, Score: -1200,  block: 26,  Reward: -9.5 Cleared lines: 1
Epoch: 161 / 3000, Score: -1300,  block: 26,  Reward: -10.6 Cleared lines: 0
Epoch: 162 / 3000, Score: -1300,  block: 25,  Reward: -11.1 Cleared lines: 0
Epoch: 163 / 3000, Score: -1300,  block: 22,  Reward: -11.3 Cleared lines: 0
Epoch: 164 / 3000, Score: -1300,  block: 19,  Reward: -8.8 Cleared lines: 0
Epoch: 165 / 3000, Score: -1300,  block: 27,  Reward: -10.3 Cleared lines: 0
Epoch: 166 / 3000, Score: -1300,  block: 18,  Reward: -12.7 Cleared lines: 0
Epoch: 167 / 3000, Score: -1300,  block: 28,  Reward: -13.3 Cleared lines: 0
Epoch: 168 / 3000, Score: -1300,  block: 21,  Reward: -7.5 Cleared lines: 0
Epoch: 169 / 3000, Score: -1300,  block: 26,  Reward: -12.7 Cleared lines: 0
Epoch: 170 / 3000, Score: -1300,  block: 28,  Reward: -11.4 Cleared lines: 0
Epoch: 171 / 3000, Score: -1300,  block: 27,  Reward: -11.7 Cleared lines: 0
Epoch: 172 / 3000, Score: -1300,  block: 28,  Reward: -15.6 Cleared lines: 0
Epoch: 173 / 3000, Score: -1300,  block: 25,  Reward: -12.8 Cleared lines: 0
Epoch: 174 / 3000, Score: -1300,  block: 24,  Reward: -8.5 Cleared lines: 0
Epoch: 175 / 3000, Score: -1300,  block: 17,  Reward: -8.0 Cleared lines: 0
Epoch: 176 / 3000, Score: -1300,  block: 22,  Reward: -7.6 Cleared lines: 0
Epoch: 177 / 3000, Score: -1300,  block: 27,  Reward: -8.7 Cleared lines: 0
Epoch: 178 / 3000, Score: -1200,  block: 32,  Reward: -11.6 Cleared lines: 1
Epoch: 179 / 3000, Score: -1300,  block: 22,  Reward: -11.6 Cleared lines: 0
Epoch: 180 / 3000, Score: -1300,  block: 14,  Reward: -4.2 Cleared lines: 0
Epoch: 181 / 3000, Score: -1300,  block: 23,  Reward: -13.8 Cleared lines: 0
Epoch: 182 / 3000, Score: -1300,  block: 24,  Reward: -10.0 Cleared lines: 0
Epoch: 183 / 3000, Score: -1300,  block: 27,  Reward: -8.5 Cleared lines: 0
Epoch: 184 / 3000, Score: -1300,  block: 26,  Reward: -10.6 Cleared lines: 0
Epoch: 185 / 3000, Score: -1300,  block: 32,  Reward: -14.0 Cleared lines: 0
Epoch: 186 / 3000, Score: -1300,  block: 23,  Reward: -9.7 Cleared lines: 0
Epoch: 187 / 3000, Score: -1300,  block: 22,  Reward: -9.0 Cleared lines: 0
Epoch: 188 / 3000, Score: -1300,  block: 21,  Reward: -9.5 Cleared lines: 0
Epoch: 189 / 3000, Score: -1300,  block: 15,  Reward: -6.3 Cleared lines: 0
Epoch: 190 / 3000, Score: -1300,  block: 18,  Reward: -10.3 Cleared lines: 0
Epoch: 191 / 3000, Score: -1300,  block: 21,  Reward: -7.9 Cleared lines: 0
Epoch: 192 / 3000, Score: -1300,  block: 22,  Reward: -8.0 Cleared lines: 0
Epoch: 193 / 3000, Score: -1300,  block: 22,  Reward: -11.2 Cleared lines: 0
Epoch: 194 / 3000, Score: -1300,  block: 24,  Reward: -14.3 Cleared lines: 0
Epoch: 195 / 3000, Score: -1300,  block: 27,  Reward: -14.9 Cleared lines: 0
Epoch: 196 / 3000, Score: -1300,  block: 19,  Reward: -8.4 Cleared lines: 0
Epoch: 197 / 3000, Score: -1300,  block: 21,  Reward: -9.2 Cleared lines: 0
Epoch: 198 / 3000, Score: -1300,  block: 16,  Reward: -7.5 Cleared lines: 0
Epoch: 199 / 3000, Score: -1300,  block: 27,  Reward: -12.7 Cleared lines: 0
Epoch: 200 / 3000, Score: -1300,  block: 22,  Reward: -11.4 Cleared lines: 0
Epoch: 201 / 3000, Score: -1300,  block: 24,  Reward: -8.9 Cleared lines: 0
Epoch: 202 / 3000, Score: -1300,  block: 24,  Reward: -11.6 Cleared lines: 0
Epoch: 203 / 3000, Score: -1300,  block: 18,  Reward: -6.5 Cleared lines: 0
Epoch: 204 / 3000, Score: -1300,  block: 23,  Reward: -11.8 Cleared lines: 0
Epoch: 205 / 3000, Score: -1300,  block: 24,  Reward: -8.9 Cleared lines: 0
Epoch: 206 / 3000, Score: -1300,  block: 28,  Reward: -10.2 Cleared lines: 0
Epoch: 207 / 3000, Score: -1300,  block: 17,  Reward: -7.1 Cleared lines: 0
Epoch: 208 / 3000, Score: -1300,  block: 16,  Reward: -6.9 Cleared lines: 0
Epoch: 209 / 3000, Score: -1300,  block: 26,  Reward: -11.5 Cleared lines: 0
Epoch: 210 / 3000, Score: -1300,  block: 25,  Reward: -8.3 Cleared lines: 0
Epoch: 211 / 3000, Score: -1300,  block: 19,  Reward: -7.7 Cleared lines: 0
Epoch: 212 / 3000, Score: -1300,  block: 20,  Reward: -8.4 Cleared lines: 0
Epoch: 213 / 3000, Score: -1300,  block: 24,  Reward: -11.2 Cleared lines: 0
Epoch: 214 / 3000, Score: -1300,  block: 25,  Reward: -14.6 Cleared lines: 0
Epoch: 215 / 3000, Score: -1300,  block: 28,  Reward: -14.1 Cleared lines: 0
Epoch: 216 / 3000, Score: -1300,  block: 17,  Reward: -8.1 Cleared lines: 0
Epoch: 217 / 3000, Score: -1300,  block: 28,  Reward: -10.5 Cleared lines: 0
Epoch: 218 / 3000, Score: -1300,  block: 25,  Reward: -9.6 Cleared lines: 0
Epoch: 219 / 3000, Score: -1300,  block: 17,  Reward: -7.7 Cleared lines: 0
Epoch: 220 / 3000, Score: -1300,  block: 25,  Reward: -10.4 Cleared lines: 0
Epoch: 221 / 3000, Score: -1300,  block: 21,  Reward: -9.6 Cleared lines: 0
Epoch: 222 / 3000, Score: -1300,  block: 27,  Reward: -14.1 Cleared lines: 0
Epoch: 223 / 3000, Score: -1300,  block: 20,  Reward: -7.0 Cleared lines: 0
Epoch: 224 / 3000, Score: -1300,  block: 18,  Reward: -7.5 Cleared lines: 0
Epoch: 225 / 3000, Score: -1300,  block: 20,  Reward: -8.3 Cleared lines: 0
Epoch: 226 / 3000, Score: -1300,  block: 15,  Reward: -5.4 Cleared lines: 0
Epoch: 227 / 3000, Score: -1300,  block: 21,  Reward: -8.7 Cleared lines: 0
Epoch: 228 / 3000, Score: -1300,  block: 30,  Reward: -15.9 Cleared lines: 0
Epoch: 229 / 3000, Score: -1300,  block: 19,  Reward: -6.8 Cleared lines: 0
Epoch: 230 / 3000, Score: -1300,  block: 19,  Reward: -8.4 Cleared lines: 0
Epoch: 231 / 3000, Score: -1300,  block: 20,  Reward: -9.4 Cleared lines: 0
Epoch: 232 / 3000, Score: -1300,  block: 19,  Reward: -7.1 Cleared lines: 0
Epoch: 233 / 3000, Score: -1300,  block: 20,  Reward: -5.0 Cleared lines: 0
Epoch: 234 / 3000, Score: -1300,  block: 16,  Reward: -6.7 Cleared lines: 0
Epoch: 235 / 3000, Score: -1300,  block: 20,  Reward: -7.7 Cleared lines: 0
Epoch: 236 / 3000, Score: -1300,  block: 19,  Reward: -7.8 Cleared lines: 0
Epoch: 237 / 3000, Score: -1300,  block: 22,  Reward: -11.1 Cleared lines: 0
Epoch: 238 / 3000, Score: -1300,  block: 23,  Reward: -7.9 Cleared lines: 0
Epoch: 239 / 3000, Score: -1300,  block: 28,  Reward: -13.1 Cleared lines: 0
Epoch: 240 / 3000, Score: -1300,  block: 22,  Reward: -8.8 Cleared lines: 0
Epoch: 241 / 3000, Score: -1300,  block: 20,  Reward: -10.0 Cleared lines: 0
Epoch: 242 / 3000, Score: -1200,  block: 34,  Reward: -18.8 Cleared lines: 1
Epoch: 243 / 3000, Score: -1300,  block: 28,  Reward: -15.3 Cleared lines: 0
Epoch: 244 / 3000, Score: -1300,  block: 20,  Reward: -9.0 Cleared lines: 0
Epoch: 245 / 3000, Score: -1300,  block: 17,  Reward: -7.4 Cleared lines: 0
Epoch: 246 / 3000, Score: -1300,  block: 28,  Reward: -10.9 Cleared lines: 0
Epoch: 247 / 3000, Score: -1300,  block: 23,  Reward: -10.3 Cleared lines: 0
Epoch: 248 / 3000, Score: -1300,  block: 28,  Reward: -10.4 Cleared lines: 0
Epoch: 249 / 3000, Score: -1300,  block: 25,  Reward: -8.7 Cleared lines: 0
Epoch: 250 / 3000, Score: -1300,  block: 24,  Reward: -11.7 Cleared lines: 0
Epoch: 251 / 3000, Score: -1300,  block: 23,  Reward: -13.9 Cleared lines: 0
Epoch: 252 / 3000, Score: -1300,  block: 20,  Reward: -9.1 Cleared lines: 0
Epoch: 253 / 3000, Score: -1300,  block: 17,  Reward: -8.0 Cleared lines: 0
Epoch: 254 / 3000, Score: -1300,  block: 22,  Reward: -12.7 Cleared lines: 0
Epoch: 255 / 3000, Score: -1300,  block: 25,  Reward: -8.6 Cleared lines: 0
Epoch: 256 / 3000, Score: -1300,  block: 18,  Reward: -7.9 Cleared lines: 0
Epoch: 257 / 3000, Score: -1300,  block: 18,  Reward: -9.4 Cleared lines: 0
Epoch: 258 / 3000, Score: -1300,  block: 25,  Reward: -10.9 Cleared lines: 0
Epoch: 259 / 3000, Score: -1300,  block: 16,  Reward: -5.4 Cleared lines: 0
Epoch: 260 / 3000, Score: -1300,  block: 20,  Reward: -9.8 Cleared lines: 0
Epoch: 261 / 3000, Score: -1300,  block: 15,  Reward: -6.0 Cleared lines: 0
Epoch: 262 / 3000, Score: -1300,  block: 25,  Reward: -11.9 Cleared lines: 0
Epoch: 263 / 3000, Score: -1300,  block: 26,  Reward: -10.2 Cleared lines: 0
Epoch: 264 / 3000, Score: -1300,  block: 25,  Reward: -10.0 Cleared lines: 0
Epoch: 265 / 3000, Score: -1300,  block: 26,  Reward: -9.5 Cleared lines: 0
Epoch: 266 / 3000, Score: -1300,  block: 20,  Reward: -11.4 Cleared lines: 0
Epoch: 267 / 3000, Score: -1300,  block: 20,  Reward: -8.3 Cleared lines: 0
Epoch: 268 / 3000, Score: -1300,  block: 20,  Reward: -7.3 Cleared lines: 0
Epoch: 269 / 3000, Score: -1300,  block: 24,  Reward: -7.0 Cleared lines: 0
Epoch: 270 / 3000, Score: -1300,  block: 24,  Reward: -9.1 Cleared lines: 0
Epoch: 271 / 3000, Score: -1300,  block: 20,  Reward: -7.7 Cleared lines: 0
Epoch: 272 / 3000, Score: -1300,  block: 22,  Reward: -8.2 Cleared lines: 0
Epoch: 273 / 3000, Score: -1300,  block: 27,  Reward: -12.3 Cleared lines: 0
Epoch: 274 / 3000, Score: -1300,  block: 20,  Reward: -6.7 Cleared lines: 0
Epoch: 275 / 3000, Score: -1300,  block: 24,  Reward: -10.1 Cleared lines: 0
Epoch: 276 / 3000, Score: -1300,  block: 30,  Reward: -13.4 Cleared lines: 0
Epoch: 277 / 3000, Score: -1300,  block: 25,  Reward: -11.9 Cleared lines: 0
Epoch: 278 / 3000, Score: -1300,  block: 19,  Reward: -8.4 Cleared lines: 0
Epoch: 279 / 3000, Score: -1300,  block: 23,  Reward: -13.4 Cleared lines: 0
Epoch: 280 / 3000, Score: -1300,  block: 27,  Reward: -9.7 Cleared lines: 0
Epoch: 281 / 3000, Score: -1300,  block: 28,  Reward: -13.2 Cleared lines: 0
Epoch: 282 / 3000, Score: -1300,  block: 27,  Reward: -12.1 Cleared lines: 0
Epoch: 283 / 3000, Score: -1300,  block: 23,  Reward: -8.1 Cleared lines: 0
Epoch: 284 / 3000, Score: -1300,  block: 26,  Reward: -13.2 Cleared lines: 0
Epoch: 285 / 3000, Score: -1300,  block: 28,  Reward: -14.3 Cleared lines: 0
Epoch: 286 / 3000, Score: -1300,  block: 21,  Reward: -11.7 Cleared lines: 0
Epoch: 287 / 3000, Score: -1300,  block: 25,  Reward: -11.3 Cleared lines: 0
Epoch: 288 / 3000, Score: -1300,  block: 25,  Reward: -9.6 Cleared lines: 0
Epoch: 289 / 3000, Score: -1300,  block: 20,  Reward: -8.5 Cleared lines: 0
Epoch: 290 / 3000, Score: -1300,  block: 20,  Reward: -9.1 Cleared lines: 0
Epoch: 291 / 3000, Score: -1300,  block: 20,  Reward: -9.3 Cleared lines: 0
Epoch: 292 / 3000, Score: -1200,  block: 31,  Reward: -18.1 Cleared lines: 1
Epoch: 293 / 3000, Score: -1300,  block: 28,  Reward: -12.9 Cleared lines: 0
Epoch: 294 / 3000, Score: -1300,  block: 25,  Reward: -8.6 Cleared lines: 0
Epoch: 295 / 3000, Score: -1300,  block: 19,  Reward: -11.8 Cleared lines: 0
Epoch: 296 / 3000, Score: -1300,  block: 27,  Reward: -11.5 Cleared lines: 0
Epoch: 297 / 3000, Score: -1300,  block: 25,  Reward: -10.5 Cleared lines: 0
Epoch: 298 / 3000, Score: -1300,  block: 26,  Reward: -14.3 Cleared lines: 0
Epoch: 299 / 3000, Score: -1300,  block: 26,  Reward: -11.1 Cleared lines: 0
Epoch: 300 / 3000, Score: -1300,  block: 24,  Reward: -14.3 Cleared lines: 0
Epoch: 301 / 3000, Score: -1300,  block: 25,  Reward: -11.3 Cleared lines: 0
Epoch: 302 / 3000, Score: -1300,  block: 18,  Reward: -8.7 Cleared lines: 0
Epoch: 303 / 3000, Score: -1300,  block: 20,  Reward: -9.0 Cleared lines: 0
